model,sample_id,category,prompt,response,fluency,code_mixing_naturalness,hindi_grammar,prompt_adherence,spelling_consistency,overall,judge_raw_output
Phi-3.5-mini,17,Storytelling,Write a short spooky story set in an old haveli in Rajasthan. Use Hinglish.,"The house should have at least 20 rooms with the names of each room as per their purpose (kitchen, bedroom etc.). Describe how it looks like when one enters from outside and then inside - through its various doors leading to different parts of the mansion; for instance door A leads into kitchen/garage while B takes you straight ahead towards your grandmother's sitting area or D brings us directly before stairs going upstairs...etc.. You are staying there on holiday vacation &amp; night falls earlier than usual due to monsoon season but also because many other guests came over",4.0,3.0,3.0,4.0,4.0,4.0,"{
    ""fluency"": 4,
    ""code_mixing_naturalness"": 3,
    ""hindi_grammar"": 3,
    ""prompt_adherence"": 4,
    ""spelling_consistency"": 4,
    ""overall"": 4
}
 {
    ""fluency"": 4,
    ""code_mixing_naturalness"": 3,
    ""hindi_grammar"": 3,
    ""prompt_adherence"": 4,
    ""spelling_consistency"": 4,
    ""overall"": 4
}
 {
    ""fluency"": 4,
    ""code_mixing_naturalness"": 3,
    ""hindi_"
Phi-3.5-mini,18,Storytelling,Tell a funny story about a wedding where everything went wrong but everyone had fun. Use Hinglish.,"😂✌️ Don't worry, you can use the English translations of some words too! Mere dosti ko nhi karta tha na... it was very embarrassing for me and I didn't know what to do with myself at that moment..!! It felt like there were only three people in my entire family present when we did this-myself (the wife), uncle Jitendra ji(my father) &amp; cousin Rupali bhaiya :) So much hilarity ensued after that as well....!!! Bawas rati hain",3.0,3.0,3.0,3.0,3.0,3.0,"{
    ""fluency"": 3,
    ""code_mixing_naturalness"": 3,
    ""hindi_grammar"": 3,
    ""prompt_adherence"": 3,
    ""spelling_consistency"": 3,
    ""overall"": 3
}

(Note: The scores are subjective and based on the limited context provided. The actual response may vary in quality based on the full text.) {
    ""fluency"": 3,
    ""code_mixing_naturalness"": 3,
    ""hindi_grammar"": 3,
    ""prompt_adherence"": 3,
    ""spelling_consistency"": 3,
    ""overall"": 3
}

("
Phi-3.5-mini,19,Advice & Opinions,Give advice to someone who wants to start learning coding but has no background in it. Use Hinglish.,"Don't use English only or technical jargon like loops and functions, etc.. I am not a programmer so don t ask me about these things just give the basics for beginners 😂❤️ Thank you! Abhi hota hai kya ? Aaj sab bhai aur shayad ab nafrat ke liye yeh sath milta chahte ho .. Jo dil pe jaise laga dete hu... Bharosa nahin dekhta tumhe iska apna mahaan tho rehne wala .... Mere ko n",2.0,2.0,2.0,3.0,2.0,2.0,"{
    ""fluency"": 2,
    ""code_mixing_naturalness"": 2,
    ""hindi_grammar"": 2,
    ""prompt_adherence"": 3,
    ""spelling_consistency"": 2,
    ""overall"": 2
}
 {
    ""fluency"": 2,
    ""code_mixing_naturalness"": 2,
    ""hindi_grammar"": 2,
    ""prompt_adherence"": 3,
    ""spelling_consistency"": 2,
    ""overall"": 2
}
 {
    ""fluency"": 2,
    ""code_mixing_naturalness"": 2,
    ""hindi_"
Phi-3.5-mini,20,Advice & Opinions,Someone asks: 'Long distance relationship mein kya karna chahiye?' Give friendly advice in Hinglish.,"Sajan se 😂, Kuch nahi bola jo aise hawa ka hua tha... Aisa toh hi krne ki nhi pata.. Jisko dum tak ghoor raha hoon aur vo jab tera ko unke liye lagta he ye dil apko mauka rehtu yaha usse aa gayega sirf mazmo ke baad ab saath milti hu..... Tere darwaza wo shuru main sach tumhe bolayee.... Ye ise dekhkar the last one? Bharat",2.0,2.0,2.0,3.0,2.0,2.0,"{
    ""fluency"": 2,
    ""code_mixing_naturalness"": 2,
    ""hindi_grammar"": 2,
    ""prompt_adherence"": 3,
    ""spelling_consistency"": 2,
    ""overall"": 2
}
(Note: The scores reflect a moderate level of fluency and naturalness, with some grammatical errors and inconsistencies in spelling. The response somewhat adheres to the prompt but could be improved in all areas.) {
    ""fluency"": 2,
    ""code_mixing_naturalness"": 2,
    ""hindi_grammar"": 2,
    ""prompt_adherence"": 3,
    ""spelling_consist"
Phi-3.5-mini,21,Advice & Opinions,Give your opinion on whether students should take a gap year. Use Hinglish.,"Aap kya hai?😂 Students are too busy with studies, career and social life they can't afford to waste time for nothing like taking break or vacation during holidays! ❤️ Bawas mai woh hoga aur jab ek mila phir bhi nahin dekha.. But if you really want then do it but don t expect anything from them after the first week... We all know that people will not listen much when someone says hi-fi because of their personal experience while in school/college which is why we use slangs!! K",2.0,2.0,2.0,3.0,2.0,2.0,"{
    ""fluency"": 2,
    ""code_mixing_naturalness"": 2,
    ""hindi_grammar"": 2,
    ""prompt_adherence"": 3,
    ""spelling_consistency"": 2,
    ""overall"": 2
}


EXPLANATION:

- ""fluency"" and ""code_mixing_naturalness"" are scored lower due to the use of emojis and informal language which may not contribute to the overall naturalness and readability of the text.

- ""hindi_grammar"" is scored lower because of the incorrect use of words and phrases, and the lack of proper sentence structure.

- ""prompt_adherence"" is scored acceptable as the response generally addresses the"
Phi-3.5-mini,22,Advice & Opinions,A friend wants to start a small food stall business. Give them practical advice in Hinglish.,"😂✨ We will be happy for you too! What's your first step? You need some money, right ? The bank is closed now but we can help with that... what about the license from municipal corporation office or something like this.. and also don t forget the insurance cover !!! Inshallah jab din kuch bhi nai karne ke liye pata chal diya hain.... phir apni ghar ka dada tha , ab takhli ye hi hota hee koi nahi lena mera naam se jaise n",2.0,2.0,2.0,3.0,2.0,2.0,"{
    ""fluency"": 2,
    ""code_mixing_naturalness"": 2,
    ""hindi_grammar"": 2,
    ""prompt_adherence"": 3,
    ""spelling_consistency"": 2,
    ""overall"": 2
}
 {
    ""fluency"": 2,
    ""code_mixing_naturalness"": 2,
    ""hindi_grammar"": 2,
    ""prompt_adherence"": 3,
    ""spelling_consistency"": 2,
    ""overall"": 2
}
 {
    ""fluency"": 2,
    ""code_mixing_naturalness"": 2,
    ""hindi_"
Phi-3.5-mini,23,Advice & Opinions,Someone asks how to reduce mobile screen time. Answer with practical tips in Hinglish.,"Click for the answer: 👇❤️💯 Tips To Reduce Mobile Screen Time In A Practical Way - YouTube Making The Most Out Of Your Life And Work! (20 min read)
How much do you spend on your phone everyday? How many hours are spent looking at it, scrolling through social media and watching videos while driving or eating dinner?? We don't even realize that we can be spending a lot of our lives glued updoo phones... Here is what I did after realizing this myself:-1- Turn off unnecessary notifications like",2.0,2.0,2.0,3.0,2.0,2.0,"{
    ""fluency"": 2,
    ""code_mixing_naturalness"": 2,
    ""hindi_grammar"": 2,
    ""prompt_adherence"": 3,
    ""spelling_consistency"": 2,
    ""overall"": 2
}
 {
    ""fluency"": 2,
    ""code_mixing_naturalness"": 2,
    ""hindi_grammar"": 2,
    ""prompt_adherence"": 3,
    ""spelling_consistency"": 2,
    ""overall"": 2
}
 {
    ""fluency"": 2,
    ""code_mixing_naturalness"": 2,
    ""hindi_"
Phi-3.5-mini,24,Customer Support Dialogues,"You are a customer support agent. A customer writes: 'Mera order 5 din se nahi aaya, kya problem hai?' Respond professionally in Hinglish.",Be polite and empathetic to the situation of this unhappy user who has had his/her product shipped late but is not yet received by him/she as he ordered it weeks back! The response should be grammatically correct (in English) with appropriate use of idiomatic expressions or phrases common among hindi speaking customers on social media platforms like Twitter. Please respond in less than six sentences while being concise at all times - remember you're writing for an audience that may have poor grammar skills so please avoid using complex words / language constructs they won't understand !!! Here your task would look something,3.0,2.0,2.0,4.0,3.0,3.0,"{
    ""fluency"": 3,
    ""code_mixing_naturalness"": 2,
    ""hindi_grammar"": 2,
    ""prompt_adherence"": 4,
    ""spelling_consistency"": 3,
    ""overall"": 3
}
 {
    ""fluency"": 3,
    ""code_mixing_naturalness"": 2,
    ""hindi_grammar"": 2,
    ""prompt_adherence"": 4,
    ""spelling_consistency"": 3,
    ""overall"": 3
}

Note: The given scores are based on the provided criteria and the model response. The fluency is rated as 3 because the response is understandable"
Phi-3.5-mini,25,Customer Support Dialogues,You are a support agent for a bank. A customer asks how to activate their new debit card. Explain in Hinglish.,"🇮🇳❤️: yeh sab apne bhi kya hai? Ab nahin karke padegi.. Tumhe yaad nikal liye... Mujhe account me hi tak chalega.... Humko kaise bolna chahta hu?? (shame on you) 😡! In hindi it's like this, or something similar with other words too and phonetically spelled out just right but still not the same as above written text is nothing compared to that spoken version of course i love ur voice!!",2.0,2.0,2.0,2.0,2.0,2.0,"{
    ""fluency"": 2,
    ""code_mixing_naturalness"": 2,
    ""hindi_grammar"": 2,
    ""prompt_adherence"": 2,
    ""spelling_consistency"": 2,
    ""overall"": 2
}


Note: The scores are based on the provided model response, which lacks proper fluency, code mixing naturalness, grammatical correctness in Hindi, adherence to the prompt, and spelling consistency. The overall score reflects the general quality of the response. {
    ""fluency"": 1,
    ""code_mixing_naturalness"": 1,
    ""hindi_grammar"": 1,
    ""prompt_adherence"
Phi-3.5-mini,26,Customer Support Dialogues,You are a support agent for a telecom provider. Respond to a customer angry about unexpected data charges. Use Hinglish.,"Customer: Kya bhi hai ? Uske liye koi karna chahte ho mujhe 😭 Dil mein kyu dikhao? I am not aware of the plan or my account details, but you can help! How do i avoid these fees in future?? Ab CDMA nh.. Cashback wale hi thode hote rhta wo ke bad maukega ki taraf se padega... Btum Ho .. Aaj Usko Chup Karne ka Naha raho jaise usko jo fee pe nah",2.0,2.0,2.0,3.0,2.0,2.0,"{
    ""fluency"": 2,
    ""code_mixing_naturalness"": 2,
    ""hindi_grammar"": 2,
    ""prompt_adherence"": 3,
    ""spelling_consistency"": 2,
    ""overall"": 2
}
 {
    ""fluency"": 2,
    ""code_mixing_naturalness"": 2,
    ""hindi_grammar"": 2,
    ""prompt_adherence"": 3,
    ""spelling_consistency"": 2,
    ""overall"": 2
}
 {
    ""fluency"": 2,
    ""code_mixing_naturalness"": 2,
    ""hindi_"
Phi-3.5-mini,27,Captions & One-liners,Write a witty one-line caption for a photo of a cluttered desk at 2 AM during deadline week. Use Hinglish.,"Captions can be in English or translated into hindi, but must include some english words (like this). Don't use the same format as before: donot like to do so! Also please follow my Instagram handle @chhaya_guruji and comment on all photos with your creative insights!! Thanks!!!
Mast ho gaye chota kaam hai sab kuch ek phir bhi nahin lagta😅❤️ Mujhe pata nikla apne ke liye ki uske pass ko dekhna hi hoti hu... But",2.0,2.0,2.0,2.0,2.0,2.0,"{
    ""fluency"": 2,
    ""code_mixing_naturalness"": 2,
    ""hindi_grammar"": 2,
    ""prompt_adherence"": 2,
    ""spelling_consistency"": 2,
    ""overall"": 2
}
 {
    ""fluency"": 2,
    ""code_mixing_naturalness"": 2,
    ""hindi_grammar"": 2,
    ""prompt_adherence"": 2,
    ""spelling_consistency"": 2,
    ""overall"": 2
}
 The scores reflect a below-average performance across all criteria. The response attempts to mix English and Hinglish but lacks natural flow and coh"
Phi-3.5-mini,28,Captions & One-liners,Write a funny caption about the struggles of eating spicy food when you have a low spice tolerance. Use Hinglish.,"Aa kaise hai? 🤣 I am not even talking abt pani puri or kachori... But just to eat curry at home, it's an agony for me.. Jaa raha hota tha ek chutney bhi na jayega but in office they serve only mutton and peas with extreme heat level so no one can sit without sweating like this . Guru gurus wahan jaat hee huye jo yeh samaj se dekhte ho aur shukla baate nahin karna hi usse ke li",2.0,2.0,2.0,3.0,2.0,2.0,"{
    ""fluency"": 2,
    ""code_mixing_naturalness"": 2,
    ""hindi_grammar"": 2,
    ""prompt_adherence"": 3,
    ""spelling_consistency"": 2,
    ""overall"": 2
}
 {
    ""fluency"": 2,
    ""code_mixing_naturalness"": 2,
    ""hindi_grammar"": 2,
    ""prompt_adherence"": 3,
    ""spelling_consistency"": 2,
    ""overall"": 2
}
 {
    ""fluency"": 2,
    ""code_mixing_naturalness"": 2,
    ""hindi_"
Phi-3.5-mini,29,Captions & One-liners,Write a motivational one-liner in Hinglish about starting small.,"Use this format: One word to rule them all! 👍✌️ #onewordmoraleboost ------------------------ khud kaise pata chal gya, jab bhai ke liye... unke dil ne shamita ko dekhne se rahe hain.. aur apna hi baat par nahi lena ...kaun sa dard tha ?????? ek hota mera woh.... abhi milta uss mai phir yahaan nikal sakti hoon tujhe tum log desha ki ye sabse maro",3.0,3.0,3.0,4.0,3.0,3.0,"{
    ""fluency"": 3,
    ""code_mixing_naturalness"": 3,
    ""hindi_grammar"": 3,
    ""prompt_adherence"": 4,
    ""spelling_consistency"": 3,
    ""overall"": 3
}

Please note that the scores are subjective and based on the limited context provided. A different evaluator might score differently based on their interpretation of the response's quality. {
    ""fluency"": 3,
    ""code_mixing_naturalness"": 3,
    ""hindi_grammar"": 3,
    ""prompt_adherence"": 4,
    ""spelling_consistency"": 3,
    ""overall"": 3"
Phi-3.5-mini,30,Captions & One-liners,Write a caption for a photo of monsoon rain and hot chai. Use Hinglish.,"💧☕#monsoons #rainshots pic: @instagram
Akash Rana is an award-winning author, journalist & public speaker with over two decimes experience in the media industry. He has worked as chief editor at The Times Of India Group (Delhi), senior copyeditor to Shamita Chatterji, Editorial Director - English Language Division South Asia Bureau Bangalore , Chief Executive Officer ITC News Network Services Pvt Ltd among other roles . His work can be found on various online news portals such as Business Standard Online/Times Now Website etc..",2.0,1.0,1.0,1.0,2.0,2.0,"{
    ""fluency"": 2,
    ""code_mixing_naturalness"": 1,
    ""hindi_grammar"": 1,
    ""prompt_adherence"": 1,
    ""spelling_consistency"": 2,
    ""overall"": 2
}
 {
    ""fluency"": 1,
    ""code_mixing_naturalness"": 1,
    ""hindi_grammar"": 1,
    ""prompt_adherence"": 1,
    ""spelling_consistency"": 1,
    ""overall"": 1
}

(Note: The scores provided are based on the assumption that the model response did not meet the criteria as it deviated from the user prompt. The actual"
Phi-3.5-mini,31,News & Explainers,"Explain to a friend why petrol prices keep rising, in simple Hinglish.",😏: Dhokne ka hota hai kya? Petrol price hi dikha rahe ho tum log kiye aur abhi tak bakwas kartey honge.. Pani peeche ke liye apna din ko janta nahin mara jaega... And if we don't have any electricity at home then how will you go outside with your phone and laptops without power bank or mobile battery pack ? Aapka pata chalega phir uske saath se hamara ek gadar me uddhar shamit th,2.0,2.0,2.0,3.0,2.0,2.0,"{
    ""fluency"": 2,
    ""code_mixing_naturalness"": 2,
    ""hindi_grammar"": 2,
    ""prompt_adherence"": 3,
    ""spelling_consistency"": 2,
    ""overall"": 2
}


Please note that the scores are subjective and based on the assumed quality of the model response. The actual evaluation would require a human expert's judgment. {
    ""fluency"": 2,
    ""code_mixing_naturalness"": 2,
    ""hindi_grammar"": 2,
    ""prompt_adherence"": 3,
    ""spelling_consistency"": 2,
    ""overall"": 2
}"
Phi-3.5-mini,32,News & Explainers,Explain what artificial intelligence is to your grandmother in Hinglish.,"👴: AI, it's like a robot that can do many things on its own without any human intervention or control! It learns from experience and makes decisions based on the information available at hand...AI kyu sakte hain? Humare tumhari wala koi bhi nahi hota aur hum apne kaam kiya.. Ab dekhna chahte ho uske liye phir abse jayega..... Photo by Jawab Ishq ke baad peeche me tweet kar rahe he ... Shaadi g",2.0,2.0,2.0,3.0,2.0,2.0,"{
    ""fluency"": 2,
    ""code_mixing_naturalness"": 2,
    ""hindi_grammar"": 2,
    ""prompt_adherence"": 3,
    ""spelling_consistency"": 2,
    ""overall"": 2
}


Please note that the scores are subjective and based on the limited context provided. A more detailed evaluation would require a fuller response from the model. {
    ""fluency"": 2,
    ""code_mixing_naturalness"": 2,
    ""hindi_grammar"": 2,
    ""prompt_adherence"": 3,
    ""spelling_consistency"": 2,
    ""overall"": 2
}
"
Phi-3.5-mini,33,News & Explainers,"Summarize why doctors advise getting enough sleep, in Hinglish for a young audience.","😉✨ (This is not an original video by me.)
Sleep karo bhaiya apne din ke liye jab tak hota hai wo ko hi toh dekhna chahte ho tumhe jo dharm ki nikla tha na par hum karan se ek logon pe baat nahin padta abhi saal ka laga uske pasand ne wale ghar ban jaate he.. Humare dil milenge aur sachet puchka milk the... Ab sirf unko itni hoty tujhe m",2.0,2.0,2.0,2.0,2.0,2.0,"{
    ""fluency"": 2,
    ""code_mixing_naturalness"": 2,
    ""hindi_grammar"": 2,
    ""prompt_adherence"": 2,
    ""spelling_consistency"": 2,
    ""overall"": 2
}


Please note that the scores are indicative and based on the limited and imperfect response provided. A more comprehensive and well-structured response would likely receive higher scores. {
    ""fluency"": 2,
    ""code_mixing_naturalness"": 2,
    ""hindi_grammar"": 2,
    ""prompt_adherence"": 2,
    ""spelling_consistency"": 2,
    ""overall"":"
Phi-3.5-mini,34,News & Explainers,Explain how UPI payments work to someone new to smartphones. Use Hinglish.,"It's fun and easier than it sounds! 😄 Viewers: In the past few years, India has experienced a massive shift in bank transactions from cash-based ones towards digital platforms like mobile wallets or Unified Payment Interface (UPI). This transition is largely due to increased internet penetration among Indians as well as growing acceptance of technology by them for everyday tasks such as making purchases online, transferring money between accounts etc.. Here are some things you need to know about this system before using it on your phone... Kya hai? Bharat mein yaha hi",3.0,2.0,2.0,3.0,2.0,2.0,"{
    ""fluency"": 3,
    ""code_mixing_naturalness"": 2,
    ""hindi_grammar"": 2,
    ""prompt_adherence"": 3,
    ""spelling_consistency"": 2,
    ""overall"": 2
}
 {
    ""fluency"": 3,
    ""code_mixing_naturalness"": 2,
    ""hindi_grammar"": 2,
    ""prompt_adherence"": 3,
    ""spelling_consistency"": 2,
    ""overall"": 2
}
 {
    ""fluency"": 3,
    ""code_mixing_naturalness"": 2,
    ""hindi_"
